"CodesAndRegsLicenseDataID","LicenseID","Description","LicenseName","Location","StreetNumber","Prefix","StreetName","Suffix","Longitude","Latitude","ExpirationDate","SubType","SubDescription","IssueDate","Zip","DISTRICT","NEIGHBORHOOD","ZONING","EndorsementType","EndorsementTypeDescription","EndorsementStatusDescription","EndorsementIssuedDate","AGENCY","GPSX","GPSY"
"4355","BB920901","Outdoor Advertising Signs","Outfront Media","4216 POPLAR LEVEL RD ","4216"," ","POPLAR LEVEL","RD","-85.708147195999999","38.198229836800003","2018-07-01 00:00:00","MED","Medium","2017-09-27 10:42:10","40213","10","CAMP TAYLOR","C1","","","Active","","Develop Louisville","1221394","257585"
"4356","21322","Outdoor Advertising Signs","","2317 FRANKFORT AVE ","2317"," ","FRANKFORT","AVE","-85.702552071499994","38.253652375000001","2018-07-01 00:00:00","SMALL","Small","2008-08-01 12:09:03","40206","09","CLIFTON","C2","","","Active","","Develop Louisville","1223320","277740"
"4357","BB919281","Outdoor Advertising Signs","","330 N SPRING ST ","330","N","SPRING","ST","-85.725184734400003","38.256971924399998","2018-07-01 00:00:00","SMALL","Small","2017-07-28 11:11:32","40206","04","BUTCHERTOWN","EZ1","","","Active","","Develop Louisville","1216841","279052"
"4358","BB921029","Outdoor Advertising Signs","Outfront Media","5207 DIXIE HWY ","5207"," ","DIXIE","HWY","-85.830431981000004","38.164018556499997","2018-07-01 00:00:00","MED","Medium","2017-09-28 09:21:15","40216","12","","C1","","","Active","","Develop Louisville","1186043","245708"
"4359","22163","Outdoor Advertising Signs","","8210 NATIONAL TPKE ","8210"," ","NATIONAL","TPKE","-85.750662534100002","38.130206547100002","2018-07-01 00:00:00","MED","Medium","2008-08-26 15:42:00","40214","13","","C2","","","Active","","Develop Louisville","1208774","233013"
"4360","BB921047","Outdoor Advertising Signs","Outfront Media","700 WINKLER AVE ","700"," ","WINKLER","AVE","-85.769811505600003","38.210658728299997","2018-07-01 00:00:00","MED","Medium","2017-09-28 15:16:09","40208","06","SOUTH LOUISVILLE","C1","","","Active","","Develop Louisville","1203750","262397"
"4361","BB920942","Outdoor Advertising Signs","Outfront Media","1902 RIVER RD ","1902"," ","RIVER","RD","-85.712994953999996","38.265822931999999","2018-07-01 00:00:00","MED","Medium","2017-09-27 14:06:45","40206","09","REMAINDER OF CITY","(W2)","","","Active","","Develop Louisville","1220392","282219"
"4362","BB920518","Outdoor Advertising Signs","Outfront Media","3400 VERMONT AVE ","3400"," ","VERMONT","AVE","-85.807597699799999","38.255407611099997","2018-07-01 00:00:00","SMALL","Small","2017-09-25 08:41:23","40211","05","SHAWNEE","C1","","","Active","","Develop Louisville","1193170","278872"
"4363","BB920779","Outdoor Advertising Signs","Outfront Media","1827 NELLIGAN AVE ","1827"," ","NELLIGAN","AVE","-85.777843180100007","38.266187436300001","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40203","05","PORTLAND","EZ1","","","Active","","Develop Louisville","1201778","282654"
"4364","BB921064","Outdoor Advertising Signs","Outfront Media","2905 7TH STREET RD ","2905"," ","7TH STREET","RD","-85.787293759799994","38.208433158799998","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:06:23","40216","03","TAYLOR BERRY","C2","","","Active","","Develop Louisville","1198714","261670"
"4365","BB920861","Outdoor Advertising Signs","Outfront Media","3430 PRESTON HWY ","3430"," ","PRESTON","HWY","-85.732346695499999","38.195760827999997","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40213","21","PRESTONIA","C1","","","Active","","Develop Louisville","1214426","256797"
"4366","BB920477","Outdoor Advertising Signs","Outfront Media","935 W OAK ST ","935","W","OAK","ST","-85.769475813200003","38.236553288400003","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:36:52","40203","06","CALIFORNIA","EZ1","","","Active","","Develop Louisville","1204002","271824"
"4367","BB921363","Outdoor Advertising Signs","","7945 3RD STREET RD ","7945"," ","3RD STREET","RD","-85.793890824200005","38.127881695200003","2018-07-01 00:00:00","MED","Medium","2017-10-09 08:33:35","40214","25","","C1","","","Active","","Develop Louisville","1196327","232372"
"4368","BB920548","Outdoor Advertising Signs","Outfront Media","3801 FRANKFORT AVE ","3801"," ","FRANKFORT","AVE","-85.657213826900005","38.253161081800002","2018-07-01 00:00:00","LARGE","Large","2017-09-25 08:54:48","40207","09","ROCKCREEK LEXINGTON ROAD","C2","","","Active","","Develop Louisville","1236335","277359"
"4369","BB920442","Outdoor Advertising Signs","Outfront Media","1718 DIXIE HWY ","1718"," ","DIXIE","HWY","-85.791701830799994","38.225894301700002","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:05:27","40210","03","ALGONQUIN","C2","","","Active","","Develop Louisville","1197554","268049"
"4370","BB921000","Outdoor Advertising Signs","Outfront Media","5207 DIXIE HWY ","5207"," ","DIXIE","HWY","-85.830431981000004","38.164018556499997","2018-07-01 00:00:00","MED","Medium","2017-09-28 09:21:15","40216","12","","C1","","","Active","","Develop Louisville","1186043","245708"
"4371","BB920761","Outdoor Advertising Signs","Outfront Media","717 JEFFERSON CT ","717"," ","JEFFERSON","CT","-85.740229608500002","38.204783902300001","2018-07-01 00:00:00","LARGE","Large","2017-09-26 13:54:48","40217","21","SAINT JOSEPH","M2","","","Active","","Develop Louisville","1212214","260119"
"4372","BB922175","Outdoor Advertising Signs","Outfront Media","1430 S 28TH ST ","1430","S","28TH","ST","-85.8012054541","38.2325328031","2018-07-01 00:00:00","MED","Medium","2017-11-09 14:14:48","40211","01","PARKLAND","C1","","","Active","","Develop Louisville","1194865","270512"
"4373","BB920793","Outdoor Advertising Signs","OUTFRONT MEDIA","5914 SHEPHERDSVILLE RD ","5914"," ","SHEPHERDSVILLE","RD","-85.660608302","38.160933761300001","2018-07-01 00:00:00","MED","Medium","2017-09-27 09:14:04","40228","02","","M2","","","Active","","Develop Louisville","1234846","243792"
"4374","BB921156","Outdoor Advertising Signs","Outfront Media","5212 DIXIE HWY ","5212"," ","DIXIE","HWY","-85.8315132659","38.163352996999997","2018-07-01 00:00:00","LARGE","Large","2017-09-29 11:15:06","40216","12","","C1","","","Active","","Develop Louisville","1185728","245471"
"4375","21609","Outdoor Advertising Signs","","3737 S 4TH ST ","3737","S","4TH","ST","-85.7657876297","38.202145062600003","2018-07-01 00:00:00","MED","Medium","2008-08-26 15:42:39","40214","15","SOUTH LOUISVILLE","C2","","","Active","","Develop Louisville","1204855","259278"
"4376","BB920738","Outdoor Advertising Signs","Outfront Media","711 W BRECKINRIDGE ST ","711","W","BRECKINRIDGE","ST","-85.764724652400005","38.242819091199998","2018-07-01 00:00:00","MED","Medium","2017-09-26 13:54:48","40203","06","OLD LOUISVILLE","CM","","","Active","","Develop Louisville","1205404","274083"
"4377","BB920911","Outdoor Advertising Signs","Outftront Media","4408 LOUISVILLE AVE ","4408"," ","LOUISVILLE","AVE","-85.757262780800005","38.189660532300003","2018-07-01 00:00:00","LARGE","Large","2017-09-27 10:45:09","40209","21","BEECHMONT","M2","","","Active","","Develop Louisville","1207230","254692"
"4378","BB921809","Outdoor Advertising Signs","Outfront Media","105 FENLEY AVE ","105"," ","FENLEY","AVE","-85.670584556799994","38.2549600985","2018-07-01 00:00:00","MED","Medium","2017-10-23 15:39:18","40207","09","CRESCENT HILL","C1","","","Active","","Develop Louisville","1232506","278073"
"4379","BB920678","Outdoor Advertising Signs","Outfront Media","1357 GARDINER LN ","1357"," ","GARDINER","LN","-85.702107234500005","38.1979618501","2018-07-01 00:00:00","LARGE","Large","2017-09-26 09:40:10","40213","10","","C2","","","Active","","Develop Louisville","1223128","257460"
"4380","BB921481","Outdoor Advertising Signs","","202 FLIRTATION WALK ","202"," ","FLIRTATION","WALK","-85.6547112696","38.150967020800003","2018-07-01 00:00:00","MED","Medium","2017-10-11 12:35:50","40219","24","","R7","","","Active","","Develop Louisville","1236486","240137"
"4381","BB921104","Outdoor Advertising Signs","OUTFRONT MEDIA","4820 PINEWOOD RD ","4820"," ","PINEWOOD","RD","-85.689117325599995","38.181339766500002","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:53:26","40218","10","","M2","","","Active","","Develop Louisville","1226766","251349"
"4382","BB921024","Outdoor Advertising Signs","Outfront Media","7612 SHEPHERDSVILLE RD ","7612"," ","SHEPHERDSVILLE","RD","-85.658187106499994","38.139725479799999","2018-07-01 00:00:00","MED","Medium","2017-09-28 14:16:03","40219","24","","OR1","","","Active","","Develop Louisville","1235424","236059"
"4383","21624","Outdoor Advertising Signs","","701 ALGONQUIN PKY ","701"," ","ALGONQUIN","PKY","-85.769701688300003","38.211898780200002","2018-07-01 00:00:00","MED","Medium","2008-08-26 15:42:39","40208","06","SOUTH LOUISVILLE","C1","","","Active","","Develop Louisville","1203789","262848"
"4384","BB921083","Outdoor Advertising Signs","OUTFRONT MEDIA","3510 DIXIE HWY ","3510"," ","DIXIE","HWY","-85.803056821499993","38.200402711599999","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:21:04","40216","03","","C1","","","Active","","Develop Louisville","1194136","258822"
"4385","BB921050","Outdoor Advertising Signs","Outfront Media","9603 WHIPPS MILL RD ","9603"," ","WHIPPS MILL","RD","-85.579194823400002","38.268276090500002","2018-07-01 00:00:00","MED","Medium","2017-09-28 15:40:17","40242","18","","C2","","","Active","","Develop Louisville","1258816","282530"
"4386","BB920443","Outdoor Advertising Signs","Outfront Media","1482 DIXIE HWY ","1482"," ","DIXIE","HWY","-85.790617670900005","38.228619306600002","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:11:51","40210","03","PARK HILL","C1","","","Active","","Develop Louisville","1197882","269036"
"4387","BB921085","Outdoor Advertising Signs","OUTFRONT MEDIA","2942 YORKSHIRE BLVD ","2942"," ","YORKSHIRE","BLVD","-85.628140863799999","38.220551946100002","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:24:17","40220","26","HIKES POINT","C2","","","Active","","Develop Louisville","1244505","265359"
"4388","BB920525","Outdoor Advertising Signs","Outfront Media","2524 WILSON AVE ","2524"," ","WILSON","AVE","-85.795964168899999","38.234118329700003","2018-07-01 00:00:00","SMALL","Small","2017-09-25 08:41:23","40210","03","PARK HILL","R6","","","Active","","Develop Louisville","1196380","271064"
"4389","BB921010","Outdoor Advertising Signs","Outfront","3221 FERN VALLEY RD ","3221"," ","FERN VALLEY","RD","-85.704525728199997","38.157433804999997","2018-07-01 00:00:00","LARGE","Large","2017-09-28 14:16:03","40213","21","","EZ1","","","Active","","Develop Louisville","1222200","242714"
"4390","BB920677","Outdoor Advertising Signs","Outfront Media","490 E WITHERSPOON ST ","490","E","WITHERSPOON","ST","-85.742587038500005","38.257371515099997","2018-07-01 00:00:00","LARGE","Large","2017-09-26 09:40:10","40202","04","CENTRAL BUSINESS DISTRICT","(CM)","","","Active","","Develop Louisville","1211847","279278"
"4391","BB920539","Outdoor Advertising Signs","Outfront Media","7115 PRESTON HWY ","7115"," ","PRESTON","HWY","-85.691333969799999","38.147836977499999","2018-07-01 00:00:00","LARGE","Large","2017-09-25 08:54:48","40219","24","","EZ1","","","Active","","Develop Louisville","1225938","239160"
"4392","BB920568","Outdoor Advertising Signs","Outfront Media","1313 W MARKET ST ","1313","W","MARKET","ST","-85.772370816700004","38.2572233","2018-07-01 00:00:00","MED","Medium","2017-09-25 09:43:12","40203","04","PORTLAND","EZ1","","","Active","","Develop Louisville","1203295","279364"
"4393","BB920519","Outdoor Advertising Signs","Outfront Media","2601 VIRGINIA AVE ","2601"," ","VIRGINIA","AVE","-85.796462456","38.238061049999999","2018-07-01 00:00:00","SMALL","Small","2017-09-25 08:41:23","40211","01","PARKLAND","C2","","","Active","","Develop Louisville","1196261","272502"
"4394","BB921361","Outdoor Advertising Signs","","3909 BUECHEL BANK RD ","3909"," ","BUECHEL BANK","RD","-85.658546964099997","38.1787797199","2018-07-01 00:00:00","MED","Medium","2017-10-09 08:33:35","40218","02","","C1","","","Active","","Develop Louisville","1235538","250281"
"4395","BB920891","Outdoor Advertising Signs","Outfront Media","4100 CANE RUN RD ","4100"," ","CANE RUN","RD","-85.831114142900006","38.204508134800001","2018-07-01 00:00:00","MED","Medium","2017-09-27 10:17:38","40216","01","","C2","","","Active","","Develop Louisville","1186100","260454"
"4396","BB921128","Outdoor Advertising Signs","OUTFRONT MEDIA","9705 LA GRANGE RD ","9705"," ","LA GRANGE","RD","-85.572821893799997","38.271050771200002","2018-07-01 00:00:00","MED","Medium","2017-09-29 10:51:41","40223","17","","C2","","","Active","","Develop Louisville","1260660","283514"
"4397","BB920517","Outdoor Advertising Signs","Outfront Media","3240 VERMONT AVE ","3240"," ","VERMONT","AVE","-85.807027842300002","38.255308099799997","2018-07-01 00:00:00","SMALL","Small","2017-09-25 08:41:23","40211","05","SHAWNEE","R5","","","Active","","Develop Louisville","1193333","278833"
"4398","BB919257","Outdoor Advertising Signs","","510 S 26TH ST ","510","S","26TH","ST","-85.794521992699998","38.254721635999999","2018-07-01 00:00:00","SMALL","Small","2017-07-27 14:13:25","40212","05","RUSSELL","R6","","","Active","","Develop Louisville","1196920","278559"
"4399","BB920962","Outdoor Advertising Signs","Outfront Media","13615 DIXIE HWY ","13615"," ","DIXIE","HWY","-85.888612269299998","38.057984688799998","2018-07-01 00:00:00","MED","Medium","2017-09-28 09:21:15","40272","14","","C2","","","Active","","Develop Louisville","1168631","207393"
"4400","35069","Pawnbroker","FIRST CASH PAWN/MISTER MONEY","10530 DIXIE HWY ","10530"," ","DIXIE","HWY","-85.871470986700004","38.101854969900003","2018-07-14 00:00:00"," "," ","2012-05-14 10:39:00","40272","14","","C2","","","Active","","Codes and Regulations","1173847","223279"
"4401","BB920469","Outdoor Advertising Signs","Outfront Media","2829 W MARKET ST ","2829","W","MARKET","ST","-85.798958017800004","38.260216094","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:36:52","40212","05","PORTLAND","C2","","","Active","","Develop Louisville","1195680","280581"
"4402","BB919279","Outdoor Advertising Signs","","1500 LEXINGTON RD ","1500"," ","LEXINGTON","RD","-85.718502509499999","38.249646466400002","2018-07-01 00:00:00","SMALL","Small","2017-07-28 11:11:32","40206","09","IRISH HILL","PD","","","Active","","Develop Louisville","1218717","276354"
"4403","BB920874","Outdoor Advertising Signs","Outfront Media","3006 RUDD AVE ","3006"," ","RUDD","AVE","-85.796075467799994","38.276320650599999","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40212","05","PORTLAND","EZ1","","","Active","","Develop Louisville","1196606","286431"
"4404","16BB1001","Outdoor Advertising Signs","Outfront Media","330 E BURNETT AVE ","330","E","BURNETT","AVE","-85.751897477100002","38.225894074899998","2018-07-01 00:00:00","LARGE","Large","2017-09-22 19:07:13","40208","06","OLD LOUISVILLE","M1","","","Active","","Develop Louisville","1208987","267860"
"4405","BB920704","Outdoor Advertising Signs","Outfront Media","4135 ALGONQUIN PKY ","4135"," ","ALGONQUIN","PKY","-85.824472959299996","38.232446569899999","2018-07-01 00:00:00","MED","Medium","2017-09-26 11:04:04","40211","01","REMAINDER OF CITY","EZ1","","","Active","","Develop Louisville","1188182","270594"
"4406","4944","Pawnbroker","STEWART'S PAWN SHOP","1133 W BROADWAY ","1133","W","BROADWAY"," ","-85.771141497800002","38.247920850100002","2018-07-14 00:00:00"," "," ","2004-06-22 08:44:00","40203","04","RUSSELL","C2","","","Active","","Codes and Regulations","1203592","275971"
"4407","21628","Outdoor Advertising Signs","","3100 BANK ST ","3100"," ","BANK","ST","-85.799157594999997","38.272020176200002","2018-07-01 00:00:00","MED","Medium","2008-08-26 15:42:39","40212","05","PORTLAND","UN","","","Active","","Develop Louisville","1195695","284880"
"4408","BB920476","Outdoor Advertising Signs","Outfront Media","1800 W OAK ST ","1800","W","OAK","ST","-85.787213510800001","38.236889624299998","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:36:52","40210","06","PARK HILL","C1","","","Active","","Develop Louisville","1198910","272031"
"4409","BB920853","Outdoor Advertising Signs","Outfront Media","4100 PRESTON HWY ","4100"," ","PRESTON","HWY","-85.728682765599999","38.192539124100001","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40213","21","PRESTONIA","C2","","","Active","","Develop Louisville","1215460","255607"
"4410","BB920515","Outdoor Advertising Signs","Outfront Media","2710 TAYLOR BLVD ","2710"," ","TAYLOR","BLVD","-85.771244859600003","38.2106235782","2018-07-01 00:00:00","SMALL","Small","2017-09-25 08:41:23","40208","06","TAYLOR BERRY","R6","","","Active","","Develop Louisville","1203338","262391"
"4411","BB921080","Outdoor Advertising Signs","Outfront Media","2001 FERN VALLEY RD ","2001"," ","FERN VALLEY","RD","-85.727644574999999","38.157903962900001","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:06:23","40213","13","","EZ1","","","Active","","Develop Louisville","1215556","242991"
"4412","BB921431","Outdoor Advertising Signs","","6722 STRAWBERRY LN ","6722"," ","STRAWBERRY","LN","-85.763930792699995","38.158954640099999","2018-07-01 00:00:00","MED","Medium","2017-10-09 10:21:21","40214","21","SOUTHLAND PARK","C1","","","Active","","Develop Louisville","1205130","243543"
"4413","BB920824","Outdoor Advertising Signs","OUTFRONT MEDIA","5900 PRESTON HWY ","5900"," ","PRESTON","HWY","-85.703009762299999","38.164771775699997","2018-07-01 00:00:00","MED","Medium","2017-09-27 09:35:53","40219","21","","C1","","","Active","","Develop Louisville","1222678","245379"
