"CodesAndRegsLicenseDataID","LicenseID","Description","LicenseName","Location","StreetNumber","Prefix","StreetName","Suffix","Longitude","Latitude","ExpirationDate","SubType","SubDescription","IssueDate","Zip","DISTRICT","NEIGHBORHOOD","ZONING","EndorsementType","EndorsementTypeDescription","EndorsementStatusDescription","EndorsementIssuedDate","AGENCY","GPSX","GPSY"
"4455","BB921085","Outdoor Advertising Signs","OUTFRONT MEDIA","2942 YORKSHIRE BLVD ","2942"," ","YORKSHIRE","BLVD","-85.628140863799999","38.220551946100002","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:24:17","40220","26","HIKES POINT","C2","","","","","Develop Louisville","1244505","265359"
"4456","BB920525","Outdoor Advertising Signs","Outfront Media","2524 WILSON AVE ","2524"," ","WILSON","AVE","-85.795964168899999","38.234118329700003","2018-07-01 00:00:00","SMALL","Small","2017-09-25 08:41:23","40210","03","PARK HILL","R6","","","","","Develop Louisville","1196380","271064"
"4457","BB921010","Outdoor Advertising Signs","Outfront","3221 FERN VALLEY RD ","3221"," ","FERN VALLEY","RD","-85.704525728199997","38.157433804999997","2018-07-01 00:00:00","LARGE","Large","2017-09-28 14:16:03","40213","21","","EZ1","","","","","Develop Louisville","1222200","242714"
"4458","BB920677","Outdoor Advertising Signs","Outfront Media","490 E WITHERSPOON ST ","490","E","WITHERSPOON","ST","-85.742587038500005","38.257371515099997","2018-07-01 00:00:00","LARGE","Large","2017-09-26 09:40:10","40202","04","CENTRAL BUSINESS DISTRICT","(CM)","","","","","Develop Louisville","1211847","279278"
"4459","BB920539","Outdoor Advertising Signs","Outfront Media","7115 PRESTON HWY ","7115"," ","PRESTON","HWY","-85.691333969799999","38.147836977499999","2018-07-01 00:00:00","LARGE","Large","2017-09-25 08:54:48","40219","24","","EZ1","","","","","Develop Louisville","1225938","239160"
"4460","BB920568","Outdoor Advertising Signs","Outfront Media","1313 W MARKET ST ","1313","W","MARKET","ST","-85.772370816700004","38.2572233","2018-07-01 00:00:00","MED","Medium","2017-09-25 09:43:12","40203","04","PORTLAND","EZ1","","","","","Develop Louisville","1203295","279364"
"4461","BB920519","Outdoor Advertising Signs","Outfront Media","2601 VIRGINIA AVE ","2601"," ","VIRGINIA","AVE","-85.796462456","38.238061049999999","2018-07-01 00:00:00","SMALL","Small","2017-09-25 08:41:23","40211","01","PARKLAND","C2","","","","","Develop Louisville","1196261","272502"
"4462","BB921361","Outdoor Advertising Signs","","3909 BUECHEL BANK RD ","3909"," ","BUECHEL BANK","RD","-85.658546964099997","38.1787797199","2018-07-01 00:00:00","MED","Medium","2017-10-09 08:33:35","40218","02","","C1","","","","","Develop Louisville","1235538","250281"
"4463","BB920891","Outdoor Advertising Signs","Outfront Media","4100 CANE RUN RD ","4100"," ","CANE RUN","RD","-85.831114142900006","38.204508134800001","2018-07-01 00:00:00","MED","Medium","2017-09-27 10:17:38","40216","01","","C2","","","","","Develop Louisville","1186100","260454"
"4464","BB921128","Outdoor Advertising Signs","OUTFRONT MEDIA","9705 LA GRANGE RD ","9705"," ","LA GRANGE","RD","-85.572821893799997","38.271050771200002","2018-07-01 00:00:00","MED","Medium","2017-09-29 10:51:41","40223","17","","C2","","","","","Develop Louisville","1260660","283514"
"4465","BB920517","Outdoor Advertising Signs","Outfront Media","3240 VERMONT AVE ","3240"," ","VERMONT","AVE","-85.807027842300002","38.255308099799997","2018-07-01 00:00:00","SMALL","Small","2017-09-25 08:41:23","40211","05","SHAWNEE","R5","","","","","Develop Louisville","1193333","278833"
"4466","BB919257","Outdoor Advertising Signs","","510 S 26TH ST ","510","S","26TH","ST","-85.794521992699998","38.254721635999999","2018-07-01 00:00:00","SMALL","Small","2017-07-27 14:13:25","40212","05","RUSSELL","R6","","","","","Develop Louisville","1196920","278559"
"4467","BB920962","Outdoor Advertising Signs","Outfront Media","13615 DIXIE HWY ","13615"," ","DIXIE","HWY","-85.888612269299998","38.057984688799998","2018-07-01 00:00:00","MED","Medium","2017-09-28 09:21:15","40272","14","","C2","","","","","Develop Louisville","1168631","207393"
"4468","35069","Pawnbroker","FIRST CASH PAWN/MISTER MONEY","10530 DIXIE HWY ","10530"," ","DIXIE","HWY","-85.871470986700004","38.101854969900003","2018-07-14 00:00:00"," "," ","2012-05-14 10:39:00","40272","14","","C2","","","","","Codes and Regulations","1173847","223279"
"4469","BB920469","Outdoor Advertising Signs","Outfront Media","2829 W MARKET ST ","2829","W","MARKET","ST","-85.798958017800004","38.260216094","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:36:52","40212","05","PORTLAND","C2","","","","","Develop Louisville","1195680","280581"
"4470","BB919279","Outdoor Advertising Signs","","1500 LEXINGTON RD ","1500"," ","LEXINGTON","RD","-85.718502509499999","38.249646466400002","2018-07-01 00:00:00","SMALL","Small","2017-07-28 11:11:32","40206","09","IRISH HILL","PD","","","","","Develop Louisville","1218717","276354"
"4471","BB920874","Outdoor Advertising Signs","Outfront Media","3006 RUDD AVE ","3006"," ","RUDD","AVE","-85.796075467799994","38.276320650599999","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40212","05","PORTLAND","EZ1","","","","","Develop Louisville","1196606","286431"
"4472","16BB1001","Outdoor Advertising Signs","Outfront Media","330 E BURNETT AVE ","330","E","BURNETT","AVE","-85.751897477100002","38.225894074899998","2018-07-01 00:00:00","LARGE","Large","2017-09-22 19:07:13","40208","06","OLD LOUISVILLE","M1","","","","","Develop Louisville","1208987","267860"
"4473","BB920704","Outdoor Advertising Signs","Outfront Media","4135 ALGONQUIN PKY ","4135"," ","ALGONQUIN","PKY","-85.824472959299996","38.232446569899999","2018-07-01 00:00:00","MED","Medium","2017-09-26 11:04:04","40211","01","REMAINDER OF CITY","EZ1","","","","","Develop Louisville","1188182","270594"
"4474","4944","Pawnbroker","STEWART'S PAWN SHOP","1133 W BROADWAY ","1133","W","BROADWAY"," ","-85.771141497800002","38.247920850100002","2018-07-14 00:00:00"," "," ","2004-06-22 08:44:00","40203","04","RUSSELL","C2","","","","","Codes and Regulations","1203592","275971"
"4475","21628","Outdoor Advertising Signs","","3100 BANK ST ","3100"," ","BANK","ST","-85.799157594999997","38.272020176200002","2018-07-01 00:00:00","MED","Medium","2008-08-26 15:42:39","40212","05","PORTLAND","UN","","","","","Develop Louisville","1195695","284880"
"4476","BB920476","Outdoor Advertising Signs","Outfront Media","1800 W OAK ST ","1800","W","OAK","ST","-85.787213510800001","38.236889624299998","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:36:52","40210","06","PARK HILL","C1","","","","","Develop Louisville","1198910","272031"
"4477","BB920853","Outdoor Advertising Signs","Outfront Media","4100 PRESTON HWY ","4100"," ","PRESTON","HWY","-85.728682765599999","38.192539124100001","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40213","21","PRESTONIA","C2","","","","","Develop Louisville","1215460","255607"
"4478","BB920515","Outdoor Advertising Signs","Outfront Media","2710 TAYLOR BLVD ","2710"," ","TAYLOR","BLVD","-85.771244859600003","38.2106235782","2018-07-01 00:00:00","SMALL","Small","2017-09-25 08:41:23","40208","06","TAYLOR BERRY","R6","","","","","Develop Louisville","1203338","262391"
"4479","BB921080","Outdoor Advertising Signs","Outfront Media","2001 FERN VALLEY RD ","2001"," ","FERN VALLEY","RD","-85.727644574999999","38.157903962900001","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:06:23","40213","13","","EZ1","","","","","Develop Louisville","1215556","242991"
"4480","BB921431","Outdoor Advertising Signs","","6722 STRAWBERRY LN ","6722"," ","STRAWBERRY","LN","-85.763930792699995","38.158954640099999","2018-07-01 00:00:00","MED","Medium","2017-10-09 10:21:21","40214","21","SOUTHLAND PARK","C1","","","","","Develop Louisville","1205130","243543"
"4481","BB920824","Outdoor Advertising Signs","OUTFRONT MEDIA","5900 PRESTON HWY ","5900"," ","PRESTON","HWY","-85.703009762299999","38.164771775699997","2018-07-01 00:00:00","MED","Medium","2017-09-27 09:35:53","40219","21","","C1","","","","","Develop Louisville","1222678","245379"
"4482","BB920726","Outdoor Advertising Signs","Outfront Media","1449 BARDSTOWN RD ","1449"," ","BARDSTOWN","RD","-85.709797280299995","38.232560683199999","2018-07-01 00:00:00","MED","Medium","2017-09-26 13:45:06","40204","08","CHEROKEE TRIANGLE","(C2)","","","","","Develop Louisville","1221118","270093"
"4483","BB921159","Outdoor Advertising Signs","Outfront Media","1231 DURRETT LN ","1231"," ","DURRETT","LN","-85.724035169000004","38.188840883700003","2018-07-01 00:00:00","LARGE","Large","2017-09-29 11:15:06","40213","21","REMAINDER OF CITY","C1","","","","","Develop Louisville","1216774","254239"
"4484","BB919246","Outdoor Advertising Signs","","1442 DIXIE HWY ","1442"," ","DIXIE","HWY","-85.790055054199996","38.229999927000001","2018-07-01 00:00:00","SMALL","Small","2017-07-27 13:40:35","40210","03","PARK HILL","C1","","","","","Develop Louisville","1198052","269536"
"4485","BB920979","Outdoor Advertising Signs","Outfront Media","607 LYNDON LN ","607"," ","LYNDON","LN","-85.603951473999999","38.2596677517","2018-07-01 00:00:00","MED","Medium","2017-09-28 09:21:15","40222","18","","C1","","","","","Develop Louisville","1251663","279499"
"4486","BB921241","Outdoor Advertising Signs","","13003 DIXIE HWY ","13003"," ","DIXIE","HWY","-85.884706511399997","38.066894214800001","2018-07-01 00:00:00","MED","Medium","2017-10-05 10:07:32","40272","14","","C2","","","","","Develop Louisville","1169813","210617"
"4487","14PAW1002","Pawnbroker","SHARPMART #464","5609 PRESTON HWY ","5609"," ","PRESTON","HWY","-85.704328274299996","38.168256966000001","2018-07-14 00:00:00"," "," ","2014-10-23 13:40:20","40219","02","","C1","","","","","Codes and Regulations","1222319","246654"
"4488","32743","Homeless Shelter","RHONDA'S ANOTHER CHANCE INC.","710 S 31ST ST ","710","S","31ST","ST","-85.8039584542","38.249243739199997","2018-07-14 00:00:00","SHELTER","Homeless Shelter","2011-07-20 13:05:00","40211","01","PARKLAND","R7","","","","","Develop Louisville","1194177","276610"
"4489","BB920794","Outdoor Advertising Signs","OUTFRONT MEDIA"," SHEPHERDSVILLE RD "," "," ","SHEPHERDSVILLE","RD","-85.659970773699996","38.160030452699999","2018-07-01 00:00:00","MED","Medium","2017-09-27 09:25:21","40228","24","","C1","","","","","Develop Louisville","1235024.2490000001","243460.28099999999"
"4490","BB920823","Outdoor Advertising Signs","Outfront Media","1460 FRANKFORT AVE ","1460"," ","FRANKFORT","AVE","-85.724272051599996","38.261597324500002","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40206","09","BUTCHERTOWN","M3","","","","","Develop Louisville","1217130","280732"
"4491","BB921365","Outdoor Advertising Signs","","4911 SHEPHERDSVILLE RD ","4911"," ","SHEPHERDSVILLE","RD","-85.658783953799997","38.178980088199999","2018-07-01 00:00:00","MED","Medium","2017-10-09 08:33:35","40218","02","","C1","","","","","Develop Louisville","1235471","250355"
"4492","BB920658","Outdoor Advertising Signs","Outfront Media","1396 RIVER RD ","1396"," ","RIVER","RD","-85.7300545011","38.262979768100003","2018-07-01 00:00:00","LARGE","Large","2017-09-26 09:01:19","40206","04","BUTCHERTOWN","(W2)","","","","","Develop Louisville","1215478","281262"
"4493","BB920843","Outdoor Advertising Signs","Outfront Media","1501 S PRESTON ST ","1501","S","PRESTON","ST","-85.750196607199996","38.224622399300003","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40217","04","MERRIWETHER","EZ1","","","","","Develop Louisville","1209468","267389"
"4494","BB921151","Outdoor Advertising Signs","OUTFRONT MEDIA","4427 POPLAR LEVEL RD ","4427"," ","POPLAR LEVEL","RD","-85.702824979100001","38.189820938099999","2018-07-01 00:00:00","MED","Medium","2017-09-29 12:10:46","40213","10","","M2","","","","","Develop Louisville","1222875","254499"
"4495","BB920846","Outdoor Advertising Signs","Outfront Media","4626 PRESTON HWY ","4626"," ","PRESTON","HWY","-85.719240600199996","38.180085494899998","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40213","21","REMAINDER OF CITY","C1","","","","","Develop Louisville","1218101","251029"
"4496","BB920666","Outdoor Advertising Signs","Outfront Media","1039 S BROOK ST ","1039","S","BROOK","ST","-85.753024686399996","38.236793670200001","2018-07-01 00:00:00","LARGE","Large","2017-09-26 09:01:19","40203","06","OLD LOUISVILLE","TNZD","","","","","Develop Louisville","1208728","271834"
"4497","BB920925","Outdoor Advertising Signs","OUTFRONT MEDIA"," CRITTENDEN DR "," "," ","CRITTENDEN","DR","-85.749338185799999","38.1720109639","2018-07-01 00:00:00","MED","Medium","2017-09-27 12:40:49","40209","21","REMAINDER OF CITY","EZ1","","","","","Develop Louisville","1209402.7009999999","248228.361"
"4498","BB921442","Outdoor Advertising Signs","","7100 PRESTON HWY 101","7100"," ","PRESTON","HWY","-85.695045159599999","38.149609148800003","2018-07-01 00:00:00","MED","Medium","2017-10-09 11:53:52","40219","21","","C1","","","","","Develop Louisville","1224881","239822"
"4499","BB920868","Outdoor Advertising Signs","Outfront Media","1338 RIVER RD ","1338"," ","RIVER","RD","-85.7317907061","38.2627133306","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40206","04","BUTCHERTOWN","(W2)","","","","","Develop Louisville","1214978","281173"
"4500","BB920648","Outdoor Advertising Signs","Outfront Media","620 S 2ND ST ","620","S","2ND","ST","-85.755203563699993","38.247841733199998","2018-07-01 00:00:00","LARGE","Large","2017-09-26 09:01:19","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","","","","","Develop Louisville","1208168","275867"
"4501","HSH917123","Homeless Shelter","Mary Skillion-Young","2026 W MAIN ST ","2026","W","MAIN","ST","-85.784349946700004","38.2594119619","2018-07-14 00:00:00","SHELTER","Homeless Shelter","2017-08-09 09:10:51","40203","04","PORTLAND","OR2","","","","","Develop Louisville","1199869","280218"
"4502","35497","Pawnbroker","CHECK INTO CASH","4917 DIXIE HWY ","4917"," ","DIXIE","HWY","-85.825280199600002","38.169158149899999","2018-07-14 00:00:00"," "," ","2012-07-11 09:18:00","40216","03","","C1","","","","","Codes and Regulations","1187556","247554"
"4503","BB920480","Outdoor Advertising Signs","Outfront Media","986 S PRESTON ST ","986","S","PRESTON","ST","-85.749075509799994","38.2379484792","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:36:52","40203","04","SMOKETOWN JACKSON","C2","","","","","Develop Louisville","1209869","272236"
"4504","BB919250","Outdoor Advertising Signs","","1432 DIXIE HWY ","1432"," ","DIXIE","HWY","-85.789885275700001","38.230367436900003","2018-07-01 00:00:00","SMALL","Small","2017-07-27 13:40:35","40210","03","PARK HILL","C1","","","","","Develop Louisville","1198103","269669"
"4505","BB920985","Outdoor Advertising Signs","OUTFRONT MEDIA","8409 NEW LA GRANGE RD ","8409"," ","NEW LA GRANGE","RD","-85.597544823999996","38.263350471800003","2018-07-01 00:00:00","MED","Medium","2017-09-28 10:14:56","40242","18","","M2","","","","","Develop Louisville","1253522","280813"
"4506","BB920831","Outdoor Advertising Signs","Outfront Media","1700 PAYNE ST ","1700"," ","PAYNE","ST","-85.716913734900004","38.252198571299999","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40206","09","CLIFTON","R5","","","","","Develop Louisville","1219188","277276"
"4507","BB921084","Outdoor Advertising Signs","OUTFRONT MEDIA","3510 DIXIE HWY ","3510"," ","DIXIE","HWY","-85.803056821499993","38.200402711599999","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:21:04","40216","03","","C1","","","","","Develop Louisville","1194136","258822"
"4508","32932","Homeless Shelter","YMCA SAFE PLACE SERVICES","2400 CRITTENDEN DR ","2400"," ","CRITTENDEN","DR","-85.751566843500001","38.211076117300003","2018-09-01 00:00:00","SHELTER","Homeless Shelter","2011-11-30 16:09:00","40217","15","SAINT JOSEPH","M2","","","","","Develop Louisville","1208994","262463"
"4509","BB920571","Outdoor Advertising Signs","Outfront Media","450 HARDIN ST ","450"," ","HARDIN","ST","-85.798789958","38.270953959499998","2018-07-01 00:00:00","MED","Medium","2017-09-25 09:43:12","40212","05","PORTLAND","EZ1","","","","","Develop Louisville","1195794","284490"
"4510","BB921811","Outdoor Advertising Signs","Outfront","3937 BARDSTOWN RD ","3937"," ","BARDSTOWN","RD","-85.650105587799999","38.194634327400003","2018-07-01 00:00:00","SMALL","Small","2017-10-23 15:39:05","40218","10","","C2","","","","","Develop Louisville","1238052","256017"
"4511","BB920577","Outdoor Advertising Signs","Outfront Media","300 W MUHAMMAD ALI BLVD ","300","W","MUHAMMAD ALI","BLVD","-85.756144546100003","38.2507297716","2018-07-01 00:00:00","MED","Medium","2017-09-25 09:43:12","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","","","","","Develop Louisville","1207915","276923"
"4512","BB920714","Outdoor Advertising Signs","Outfront Media","2930 BARDSTOWN RD ","2930"," ","BARDSTOWN","RD","-85.675066464500006","38.215352728799999","2018-07-01 00:00:00","MED","Medium","2017-09-26 11:31:10","40205","08","GARDINER LANE","C1","","","","","Develop Louisville","1230996","263671"
"4513","BB920912","Outdoor Advertising Signs","Outftront Media","1115 LEXINGTON RD ","1115"," ","LEXINGTON","RD","-85.730185759299999","38.2490842757","2018-07-01 00:00:00","MED","Medium","2017-09-27 10:45:09","40204","09","REMAINDER OF CITY","PD","","","","","Develop Louisville","1215359","276203"
"4514","BB920863","Outdoor Advertising Signs","Outfront Media","1501 S PRESTON ST ","1501","S","PRESTON","ST","-85.750196607199996","38.224622399300003","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40217","04","MERRIWETHER","EZ1","","","","","Develop Louisville","1209468","267389"
